material formula,Band_gap_GGA,Band_gap_HSE,Band_gap_GGA_optical,Band_gap_HSE_optical
Cs5Te3,0.387789,1.095039,2.596464,1.095039
Cs6Ga1K3Sb4,0.629185,1.221324,0.629185,1.221324
Cs6Ga1Sb3,0.4524840000000001,0.9827819999999998,1.125733,1.682522
Cu1D8F6O4Si1,2.620023,4.984613,2.649992,5.015818
Cu1F11Na1Zr2,2.696108,4.860609,5.845345,7.44004
Cu1F1H6N3,0.384115,2.023077,0.869569,2.369059
Cu1F1Na1O4S1,1.885344,4.082307999999999,6.725706,8.62842
Cu1F1Nb1O3,1.807553,3.814046,2.104604,4.103237
Cu1F1S1Sr1,1.971405,2.830984,1.971405,2.830984
Cu1F1Se1Sr1,1.607132,2.416809,1.607132,2.416809
Cu1F1Sr1Te1,1.861449,2.585691,1.861449,2.585691
Cu1F2,2.350182,4.601506,2.69147,4.947927
Cu1F20Sb2Xe4,2.120185,4.188044,2.845884,4.652825
Cu1F2H4O2,2.127962,4.128457,8.36653,10.023798
Cu1F2O3W1,1.998522,4.12984,2.426276,4.572913
Cu1F3K1,1.945571,4.198779,2.210446,4.198779
Cu1F3Na1,2.138122,4.384326,2.296138,4.541953
Cu1F3Rb1,2.300431,4.823457,2.300431,4.823457
Cu1F4H8N2O2,2.469069,4.799292,2.660321,4.985781
Cu1F4K2,2.3340829999999997,4.637786999999999,2.381587,4.667152
Cu1F4Na2,2.653376,4.835847,4.907771,6.570707
Cu1F4Sr1,2.6225509999999996,5.030977,2.6225509999999996,5.030977
Cu1F6Ga1K1,2.531008,4.757011,2.629882,4.875174
Cu1F6H8O4Si1,2.621435,4.986295,2.650637,5.016626
Cu1F6H8O4Zr1,2.67397,4.866666,2.67397,4.866666
Cu1F6K2Na1,1.611752,3.717858,2.001226,4.122425
Cu1F6Pt1,1.070448,3.4653929999999997,1.283461,3.687091
Cu1F6Sn1,2.141826,4.131792,3.532077,5.042121
Cu1F6Sr2,2.877668,5.294321,2.918857,5.337235
Cu1F6Zr1,2.08738,4.220098,5.627089,7.196037
Cu1F7K1Zr1,2.666885,4.905152,2.863028,4.905152
Cu1F8Fe2H4O2,2.462717,4.505909,2.462717,4.577505
Cu1Fe1O2,1.338167,1.935343,1.705954,2.404091
Cu1Fe1O3S1Sr2,0.630783,1.468884,1.595288,1.468884
Cu1Fe1O5P1,1.613343,3.462504,2.041512,3.462504
Cu1Fe1O6Pb2Sr2,0.8707550000000004,1.3150679999999997,1.923995,2.521318
Cu1Fe1S2,0.82348,1.59657,1.084009,1.732824
Cu1Ga1I4,2.076887,2.930444,2.076887,2.930444
Cu1Ga1O2,0.97665,2.158588,6.079306,7.299575
Cu1Ga1O3S1Sr2,0.884008,1.844906,1.385642,2.341252
Cu1Ga1S2,1.077408,1.8951060000000002,1.077408,1.8951060000000002
Cu1Ga1Se2,0.372918,1.0768080000000002,0.372918,1.0768080000000002
Cu1Ga1Te2,0.419532,0.9639,0.419532,0.9639
Cu1Ge1La3S7,1.87861,2.862289,2.380006,3.398683
Cu1Ge1La3Se7,1.243111,2.085094,1.727279,2.601539
Cu1Ge1O3,1.947156,4.05406,2.407995,4.524376
Cu1Ge1S7Y3,1.809734,2.745174,2.634094,3.600242
Cu1Ge1Se7Y3,1.17982,1.926861,2.105425,2.95036
Cu1Ge2O7Sr2,1.357901,3.301274,1.613661,3.556994
Cu1H1,0.8087660000000003,1.543349,4.133074,4.967012
Cu1H12I4N4,1.421907,2.545191,1.421907,2.545191
Cu1H12N10O8,1.87019,3.406308,1.980212,3.545666
Cu1H12N2O6Sn1,1.937696,4.035268,4.088677,5.825246
Cu1H12N4O8Re2,1.939094,3.800263,2.721729,4.070141
Cu1H18N6O10V2,1.71435,3.730052,2.446014,3.80941
Cu1H1I1O4,1.879281,3.881581,1.968311,3.99599
Cu1H1O5Pb1V1,1.694014,3.460757,1.844815,3.600322
Cu1H1O5S1Tl1,1.692968,3.642427,4.626102,6.002991
Cu1H1O5Se1Tl1,1.701306,3.631822,2.017525,3.987768
Cu1H2K1O5P1,1.660507,3.694056,1.880951,3.927844
Cu1H2O12Se4Sr2,1.86859,3.797631,3.816808,5.09882
Cu1H2O5S1,1.533809,3.624759,1.910626,4.034607
Cu1H2O5Se1,1.671805,3.726362,2.106477,4.266907
Cu1H2O6Pb1S1,1.68134,3.870298,2.157398,4.370678
Cu1H2O6Se2,1.758531,3.638816,3.977977,5.475819
Cu1H4I2O8,1.667255,3.558534,1.92095,3.558534
Cu1H4Na2O10S2,1.736183,3.936919,1.791984,3.983602
Cu1H4O4P2,1.367187,3.295021,1.704244,3.66311
Cu1H6N1O5P1,1.051022,2.99635,1.051022,2.99635
Cu1H6N2O6V2,1.651347,3.465542,1.875485,3.659303
Cu1H6N4O4,1.256877,3.153209,1.9225,3.86571
Cu1H6O14Pb4S2,2.124587,4.131455,4.407486,5.791296
Cu1H6O5Sr1,1.89508,3.983241,2.12981,4.255782
Cu1H6O6Sr2,1.9395390000000001,4.028371,1.9395390000000001,4.028371
Cu1H6O8Se2,1.494099,3.553826,1.494099,3.553826
Cu1H8O12Re2,0.514157,1.429185,1.015159,1.841521
Cu1H8O16P4Rb2,2.11437,4.256429,4.935308,6.549586
Cu1Hf1K1S3,0.911896,1.633703,1.06602,1.801241
Cu1Hf1Na1Se3,0.436952,1.061766,0.436952,1.061766
Cu1Hf1S3Tl1,1.002352,1.725443,1.120697,1.846213
Cu1Hf1Se3Tl1,0.588816,1.237331,0.69532,1.342078
Cu1Hf2Na1Se5,0.576235,1.272268,0.576235,1.272268
Cu1Hg1I1S1,0.733881,1.449808,0.733881,1.449808
Cu1I1,1.724549,2.562085,1.724549,2.562085
Cu1I1P4S3,1.867706,2.727227,2.210889,3.099541
Cu1I1P4Se3,1.325727,2.11175,1.732821,2.564186
Cu1I1P4Se4,1.752383,2.587121,1.854145,2.666752
Cu1I1Se3,1.252345,2.053343,1.854218,2.602221
Cu1I1Te2,1.038265,1.652005,1.191096,1.841272
Cu1I2O6,1.4549760000000003,3.300427,1.880565,3.818944
Cu1I3Na1O9,1.625197,3.388601,3.007081,4.303376
Cu1I3Tl2,1.895575,2.59211,2.307168,3.031045
Cu1In1La2Se5,0.730359,1.297584,0.730359,1.297584
Cu1In1Mo2O8,0.617075,1.042087,1.109559,1.602511
Cu1In1O2,0.333675,1.40518,5.094829,6.664483
Cu1In1O5P1,1.727838,3.83377,1.964453,4.060971
Cu1In1O8W2,0.988731,1.341918,1.14114,1.519511
Cu1In1P2Se6,0.507618,1.241102,1.208947,1.943518
Cu1In1S2,0.496636,1.222086,0.496636,1.222086
Cu1In1Se2,0.090649,0.735381,0.090649,0.735381
Cu1In1Te2,0.20013,0.714298,0.20013,0.714298
Cu1K1Na1O10Si4,2.192791,4.301683,2.306416,4.441344
Cu1K1Na2O2,1.812718,3.201588,3.65657,5.214537
Cu1K1O1,0.0,0.828947,0.0,0.828947
Cu1K1O2,1.158943,2.807851,2.321804,4.084845
Cu1K1P2Se5,1.548765,2.348114,1.716913,2.49842
Cu1K1Pd1Se5,1.083296,1.8401,1.423247,2.28709
Cu1K1S1,2.303984,3.113511,2.956613,3.620684
Cu1K1S3Zr1,0.810857,1.569072,0.810857,1.569072
Cu1K1S4Y2,1.263374,2.069657,1.782498,2.661961
Cu1K1Se1,0.462174,1.265888,0.462174,1.265888
Cu1K1Se3Zr1,0.414207,1.093544,0.414207,1.093544
Cu1K1Te1,0.822158,1.499907,0.822158,1.499907
Cu1K2N6O12Sr1,0.847297,2.564354,1.807082,3.733803
Cu1K2Nb1S4,2.116821,2.974257,2.519082,3.421734
Cu1K2Nb1Se4,1.731814,2.501961,2.137547,2.948451
Cu1K2O12P4,2.210088,4.407613,2.241149,4.461743
Cu1K2O7P2,1.130143,3.224156,1.130143,3.224156
Cu1K2P1,1.370644,1.9117439999999999,2.694731,3.495533
Cu1K2S3Sb1,1.446688,1.930642,1.763682,2.294858
Cu1K2S4V1,1.598502,2.260656,1.898046,2.538125
Cu1K2Sb1,1.241711,1.804295,2.252125,2.958909
Cu1K2Se4Ta1,2.071965,2.861708,2.528008,3.330935
Cu1K2Se4V1,1.289873,1.898212,1.589876,2.168182
Cu1K3O2,1.873263,3.197369,1.873263,3.197369
Cu1K5Sb2,0.720539,1.301418,1.817287,2.398367
Cu1K6O8Si2,1.461848,3.386042,3.931783,5.337647
Cu1La1O1S1,1.970336,3.000441,1.970336,3.000441
Cu1La1O1Se1,1.826315,2.834286,1.826315,2.834286
Cu1La1O1Te1,1.417926,2.246626,1.417926,2.246626
Cu1La1O2,2.94763,4.024591,4.775706,4.024591
Cu1La1O8W2,1.704265,2.616941,2.116229,2.616941
Cu1La1S1Te1,0.570106,1.106482,0.570106,1.106482
Cu1La1S2,1.5903690000000008,2.3230850000000007,1.5903690000000008,2.3230850000000007
Cu1La1Se2,1.1050379999999995,1.7781019999999996,1.1050379999999995,1.7781019999999996
Cu1La2S4,1.7360529999999992,2.590700000000001,1.930343,2.856788
Cu1La2S5Sb1,1.564802,2.316763,1.985357,2.879451
Cu1La3O2S3,1.088934,1.871609,1.088934,1.871609
Cu1La3S7Si1,1.950549,2.772093,2.609462,3.57481
Cu1La3S7Sn1,1.804453,2.748266,2.190811,3.157925
Cu1La3Se7Si1,1.661279,2.419638,2.248424,3.164108
Cu1La3Se7Sn1,1.268182,2.082286,1.754853,2.596078
Cu1La4Li1O8,0.967675,2.444417,4.01945,6.185819
Cu1Li1O1,0.0,0.381574,0.0,0.381574
Cu1Li1O2,0.52782,2.154928,5.491518,7.37669
Cu1Li1O4V1,1.247906,2.992615,1.679155,3.264252
Cu1Li2O2,1.074042,3.0877209999999997,3.203365,4.611921
Cu1Li2O7P2,1.769408,3.922121,2.082715,4.254421
Cu1Li2O8W2,1.366516,3.204724,3.356093,4.680257
Cu1Li2P1,0.0,0.166236,0.0,2.720296
Cu1Li2Sb1,0.517142,0.984541,2.172103,2.621955
Cu1Li3O3,1.316004,2.783801,1.627616,3.15011
Cu1Lu1O8W2,1.403816,2.038487,1.75212,2.417927
Cu1Lu1Pb1Se3,1.389495,2.090439,1.853926,2.681219
Cu1Lu1S2,1.687681,2.53821,2.994258,3.999064
Cu1Lu1S3Sr1,1.499474,2.335457,2.641405,3.612014
Cu1Lu1Se3Sr1,1.256345,2.037139,2.228302,3.11757
Cu1Lu2O14S2Te2,1.892421,3.99653,4.247278,5.848072
Cu1Mg1O4V1,1.7876460000000005,2.3687190000000005,2.063098,2.666382
Cu1Mg1P1,0.101172,0.545085,1.31373,1.914846
Cu1Mg2O8V2,1.5858910000000002,3.320427,1.819123,3.710468
Cu1Mn1O2,0.588226,1.475435,1.258054,2.249911
Cu1Mn1O4V1,1.672315,2.22268,1.846274,2.403875
Cu1Mo1O4,1.4094669999999998,3.1698519999999997,1.825021,3.668683
Cu1Mo1O6Sr2,0.499701,2.032419,1.966918,3.059421
Cu1Mo2O8Sb1,0.775716,1.27879,0.969248,1.487924
Cu1Mo2O8Y1,2.035919,2.841732,2.194716,3.01595
Cu1N1Sr1,0.5607800000000003,1.2656399999999999,0.5607800000000003,1.2656399999999999
Cu1N2P1,2.3072250000000007,3.2773399999999997,4.563938,5.760786
Cu1N2Ta1,0.702771,1.3552800000000005,1.944302,2.705101
Cu1N3,1.904363,2.678238,1.904363,2.678238
Cu1N4Na2O12,1.546961,3.745414,1.605729,3.798782
Cu1N6O12Pb1Rb2,0.34673,1.821872,1.479997,3.1821
Cu1Na1O1,0.0,0.071924,0.0,0.071924
Cu1Na1O2,0.725639,2.398748,5.539964,7.418167
Cu1Na1O4P1,1.61133,3.681272,1.836744,3.922027
Cu1Na1S3Ti1,0.104989,0.775273,0.206676,0.902401
Cu1Na1S3Zr1,0.726194,1.460911,0.941543,1.706527
Cu1Na1Se1,0.452894,1.189787,0.452894,1.189787
Cu1Na1Se3Zr1,0.368566,0.995947,0.563035,1.214051
Cu1Na1Te1,0.94626,1.541722,0.94626,1.541722
Cu1Na1Te3Zr1,0.0,0.447737,0.0,0.608048
Cu1Na2O10Si4,2.280942,4.404767,2.362594,4.509185
Cu1Na2O12P4,2.184641,4.414219,2.184641,4.414219
Cu1Na2O7P2,1.999086,4.134075,4.99882,6.727573
Cu1Na2P1,0.876976,1.314057,2.431586,3.217987
Cu1Na2S3Sb1,1.442898,2.032898,1.702338,2.032898
Cu1Na3Se4Sn1,0.925108,1.655895,0.925108,1.655895
Cu1Na5O2S1,2.046556,3.316046,3.269488,4.506304
Cu1Nb1O3,1.331341,2.070205,1.496995,2.24743
Cu1Nb1Rb2S4,2.123021,2.986016,2.483949,3.363569
Cu1Nb1Rb2Se4,1.750052,2.53394,2.13435,2.925439
Cu1Nb2O6,1.70376,3.593918,1.94157,3.885388
Cu1Nb3O8,1.132029,1.709176,1.333706,1.941884
Cu1Ni1S3Sb1,0.908991,1.550882,1.272886,1.935518
Cu1Ni2O8P2,1.674638,3.418749,1.802831,3.418749
Cu1O1,0.0,1.944538,0.0,6.046026
Cu1O10P2Ti2,1.72927,3.638259,1.940455,3.969922
Cu1O12P2Rb2V2,1.653473,3.454287,1.653473,3.454287
Cu1O14S2Te2Y2,1.8029750000000004,3.8817510000000004,4.119852,5.718766
Cu1O16S2Sb6,1.144048,2.692138,3.369864,4.49599
Cu1O1Rb1,0.0,0.906147,0.0,0.906147
Cu1O2Rb1,1.221008,2.855878,2.346612,4.096126
Cu1O2Rb3,1.746055,3.013668,2.877373,4.055717
Cu1O2Rh1,0.713649,2.222393,2.027624,3.585224
Cu1O2Sc1,2.675656,3.657285,4.289526,5.780623
Cu1O2Y1,2.894446,4.134192,5.105522,6.065017
Cu1O3Se1,1.0495290000000002,2.894107,1.501883,3.339309
Cu1O3Si1,2.212713,4.414331,2.532341,4.728528
Cu1O3Ta1,1.224779,1.934145,2.497479,3.345011
Cu1O3Te1,1.077757,2.808452,1.413639,3.168915
Cu1O3V1,0.970314,1.383409,1.521415,2.0217
Cu1O4P1Rb1,1.146155,3.098107,1.354726,3.311411
Cu1O4P1Tl1,1.078777,3.299902,1.101625,3.343562
Cu1O4Re1,1.913656,2.514657,2.09638,2.514657
Cu1O4S1,1.262517,3.3454539999999997,1.758707,3.874876
Cu1O4Sb2,1.568133,3.408313,1.756064,3.739655
Cu1O4Se1,0.963214,3.037058,3.347202,5.24411
Cu1O4W1,1.4102489999999999,3.1197,1.648592,3.540461
Cu1O5Se2,1.0241280000000001,2.861385,1.67171,3.453128
Cu1O5Ti1Zr1,1.562575,3.444223,1.777886,3.627635
Cu1O6Pt1Sr3,0.831645,2.878051,1.260912,3.298042
Cu1O6S2Tl2,0.640456,2.32947,3.591261,4.716586
Cu1O6Sb2,0.575273,1.80626,1.638837,1.80626
Cu1O6Se2Sr1,1.584387,3.567555,1.977565,4.010939
Cu1O6Sr2Te1,1.149816,2.819274,4.153982,5.757415
Cu1O6Sr2W1,0.795474,2.558239,2.935447,4.108832
Cu1O6Ta2,0.602652,2.482583,1.285855,3.187944
Cu1O6Te1Tl4,1.316417,2.445974,1.523502,2.445974
Cu1O6V2,1.2638060000000002,3.007805,2.625951,3.739641
Cu1O7Rb4Si2,1.549032,3.487016,3.86861,5.274003
Cu1O7Si2Sr2,1.467811,3.522896,1.934895,3.522896
Cu1O8P2Sr2,1.395016,3.462063,5.58517,7.255431
Cu1O8W2Y1,1.408119,2.034484,1.783839,2.455239
Cu1O9P2Zn3,1.230087,2.871413,5.584306,6.877085
Cu1O9Se3Sr2,1.5273,3.370498,1.816908,3.370498
Cu1P1S3,1.4029540000000003,2.2722130000000003,1.71985,2.653601
Cu1P1S3Tl1,2.230255,2.9950879999999995,2.230255,2.9950879999999995
Cu1P1Se3Tl1,1.368613,2.213043,1.71731,2.515768
Cu1P1Sr1,0.077974,0.602803,1.239728,1.964384
Cu1P2,0.88981,1.593691,2.278105,3.14938
Cu1Pb1S3Sb1,0.948327,1.609271,1.008769,1.665532
Cu1Pb1S3Y1,1.860429,2.578279,2.147011,3.02672
Cu1Pd1Rb1Se5,1.0708,1.823453,1.45824,2.347759
Cu1Pt2S4,0.195502,0.8918340000000002,1.146776,1.935664
Cu1Rb1Se4,1.084325,1.83859,1.136179,1.83859
Cu1Rb2S4Ta1,2.492857,3.357602,2.903551,3.801801
Cu1Rb2S4V1,1.599589,2.248141,1.890818,2.532295
Cu1Rb2Se4Ta1,2.073737,2.862455,2.533476,3.347738
Cu1S2Sb1,1.040799,1.627616,1.475321,2.062561
Cu1S2Sc1,1.078491,1.966757,1.717346,2.74183
Cu1S2Tl1,0.0,0.03869799999999968,0.0,0.03869799999999968
Cu1S2Y1,1.922168,2.767376,2.075853,2.958596
Cu1S3Ta1,0.525156,1.166006,0.719335,1.39985
Cu1S3Tl1Zr1,0.869564,1.614419,0.999519,1.742475
Cu1S7Si1Y3,1.9788,2.876417,2.701756,3.676093
Cu1S7Sn1Y3,1.530956,2.421733,2.238939,3.189314
Cu1Sb1Se2,0.741608,1.232714,1.192637,1.688861
Cu1Sb1Sr1,0.0,0.551276,0.0,1.555217
Cu1Se3Tl1Zr1,0.459039,1.119125,0.574293,1.228126
Cu1Se7Si1Y3,1.652375,2.491347,2.306698,3.216353
Cu1Te3Ti1Tl1,0.0,0.417503,0.0,0.596575
Cu2F1O4P1,1.656097,3.810718,1.712686,3.848422
Cu2F7K3,1.173682,3.2946400000000002,1.528381,3.634669
Cu2Fe1Ge1S4,0.816606,1.625709,1.673154,2.521266
Cu2Fe1Ge1Se4,0.22998,0.560453,0.22998,0.560453
Cu2Fe1S4Si1,1.346374,2.225516,1.660319,2.593994
Cu2Fe1S4Sn1,0.209893,0.895412,1.421338,2.205901
Cu2Fe1Se4Si1,0.91416,1.727187,1.540681,2.075021
Cu2Fe1Se4Sn1,0.056594,0.352841,0.056594,0.352841
Cu2Fe5O24P6,0.696432,1.394737,0.983907,1.522073
Cu2Ge1Hg1S4,0.277034,0.937127,0.277034,0.937127
Cu2Ge1Hg1Se4,0.0,0.279499,0.0,0.279499
Cu2Ge1Mg1S4,1.106444,1.953033,1.106444,1.953033
Cu2Ge1Mn1S4,0.911766,1.731577,0.911766,1.731577
Cu2Ge1Mn1Se4,0.19962900000000028,0.9113380000000002,0.19962900000000028,0.9113380000000002
Cu2Ge1O4,0.990732,2.960639,1.949825,4.081007
Cu2Ge1S3,0.0,0.43690300000000004,0.0,2.984775
Cu2Ge1S4Sr1,1.397766,2.285691,2.0525,2.919929
Cu2Ge1S4Zn1,0.677726,1.479334,0.677726,1.479334
Cu2Ge1Se3,0.057361,0.3571439999999999,0.674644,1.287554
Cu2Ge1Se4Sr1,0.920263,1.65763,1.355165,2.106532
Cu2Ge1Se4Zn1,0.0,0.651609,0.0,0.651609
Cu2Ge1Te4Zn1,0.0,0.298608,0.0,2.013523
Cu2H14O18S2Zn3,0.031614,0.115214,3.706687,4.367369
Cu2H1K3O14P4,1.720319,3.84158,2.30337,4.485867
Cu2H3N1O6,0.0,0.085909,0.0,0.515469
Cu2H4Na2O13Si4,2.039394,4.20298,5.698002,7.345436
Cu2Hf1Te3,0.232147,0.736194,0.574915,1.103081
Cu2Hf3Se8Tl2,0.629209,1.316088,0.758045,1.443498
Cu2Hg1I4,1.021751,1.773704,1.021751,1.773704
Cu2Hg1S4Si1,0.767058,1.555019,0.767058,1.555019
Cu2Hg1S4Sn1,0.022976,0.601263,2.622571,0.601263
Cu2Hg1Se4Si1,0.22366299999999972,0.9270459999999998,0.22366299999999972,0.9270459999999998
Cu2Hg1Se4Sn1,0.0,0.165034,0.0,0.165034
Cu2Hg1Si1Te4,0.113952,0.61539,0.113952,0.61539
Cu2Hg1Sn1Te4,0.0,0.229083,0.0,0.229083
Cu2I3Rb1,2.522365,3.395874,2.522365,3.395874
Cu2In2S6Si1,0.798353,1.615921,0.798353,1.615921
