smiles,ΔfH°(298.15 K)
O[C@H]1C=C([CH]C=C1)C=O,-18.59
O[C@H]1C=C[CH]C=C1C=O,-23.52
O[C]1C=CC(C=C1)(C)C,-8.12
O[CH]c1ccc(cc1)O,-33.18
O[CH]c1ccccc1O,-36.75
O=C[C@@H]1C=C[CH]C(=C1)O,-19.01
O=C[C@@H]1C=C[CH]C=C1O,-22.01
O=C[C@H]1[CH]C=C(C=C1)O,-18.30
O=C[C]1C=CC(C=C1)O,-22.11
O=CC1(O)C=C[CH]C=C1,-18.63
O=COC1C=C[CH]C=C1,-26.49
OC(=O)[C]1C=CCC=C1,-45.95
OC(=O)C1=C[CH]C=CC1,-45.80
OC(=O)C1=CCC=C[CH]1,-42.25
OC(=O)C1C=C[CH]C=C1,-38.15
OC[C]1C=CC(=O)C=C1,-32.62
OC[C]1C=CC(C=C1)C,-1.39
OC1=C[CH]C=C[C@@]21CO2,-7.31
OC1=C[CH]C=CC1(C)C,-10.11
OC1=CC(C=C[CH]1)(C)C,-8.04
OCC1(C)C=C[CH]C=C1,-2.84
C/C=C(/C1CCCC1)\C,-15.41
C/C=C(\C1CCCC1)/C,-15.18
C/C=C/[C@@](C=C)(CC)C,-0.81
C/C=C/[C@@H]1CC[C@@H](C1)C,-16.23
C/C=C/[C@@H]1CC[C@H](C1)C,-15.97
C/C=C/[C@@H]1CCC[C@@H]1C,-15.28
C/C=C/[C@@H]1CCC[C@H]1C,-17.06
C/C=C/C(/C=C/C)(C)C,-3.84
C/C=C/C1(C)CCCC1,-16.44
C/C=C\[C@@H]1CC[C@@H](C1)C,-15.30
C/C=C\[C@@H]1CC[C@H](C1)C,-14.99
C/C=C\[C@](C=C)(CC)C,2.03
C/C=C\C(/C=C/C)(C)C,-0.85
C/C=C\C(/C=C\C)(C)C,1.28
C/C=C\C1(C)CCCC1,-12.86
C[C@@H]1C[C@H]2[C@@H](C1)CCC2,-30.30
C[C@@H]1C=C[C@H](C1)C(C)C,-18.04
C[C@@H]1CC[C@@H](C1)C(=C)C,-16.79
C[C@]1(CC)CCCC=C1,-21.39
C[C@H]1C=C[C@H](C1)C(C)C,-18.36
C[C@H]1CC[C@H](C1)C(=C)C,-16.83
C[C@H]1CCC(=C(C1)C)C,-25.81
C=C[C@@H]1CC[C@@H](CC1)C,-18.42
C=C[C@@H]1CC[C@H](CC1)C,-20.23
C=C[C@@H]1CCC[C@@H](C1)C,-20.24
C=C[C@H]1CCC[C@@H](C1)C,-18.42
C=C[C@H]1CCCC[C@@H]1C,-20.16
C=C[C@H]1CCCC[C@H]1C,-17.87
C=C1CCC(CC1)(C)C,-23.93
C=CC1(C)CCCCC1,-19.21
C=CCCCC=C(C)C,0.06
C1C[C@@H]2CCC[C@H](C1)C2,-32.44
C1CCC/C=C\CCC1,-2.84
C1CCC2(C1)CCCC2,-27.88
CC([C@@H]1[C@@H](C)C=C1C)C,0.89
CC([C@@H]1[C@H](C)C=C1C)C,2.85
CC([C@@H]1C=CC[C@@H]1C)C,-16.87
CC([C@@H]1C=CC[C@H]1C)C,-18.17
CC([C@@H]1CCC=CC1)C,-20.09
CC([C@]1(C)CCC=C1)C,-18.02
CC([C@H]1C=CC[C@@H]1C)C,-18.07
CC([C@H]1C=CC[C@H]1C)C,-16.88
CC([C@H]1CC=C[C@@H]1C)C,-18.06
CC([C@H]1CC=C[C@H]1C)C,-17.71
CC([C@H]1CCC=C1)(C)C,-19.04
CC([C@H]1CCCC=C1)C,-20.08
CC(=C)[C@H]1CCC[C@@H]1C,-16.94
CC(=C)[C@H]1CCC[C@H]1C,-15.81
CC(=C1CCCCC1)C,-21.10
CC(C1(C)CC=CC1)C,-18.56
CC(C1=C(C)CCC1)C,-22.01
CC(C1=CCCC1)(C)C,-21.11
CC(C1=CCCCC1)C,-17.65
CC(C1CC=CC1)(C)C,-18.73
CC/C=C/C1CCCC1,-13.73
CC/C=C\C1CCCC1,-12.82
CC[C@@H]1C=C[C@@H](C1)CC,-16.86
CC[C@@H]1C=CCC[C@@H]1C,-20.09
CC[C@@H]1C=CCC[C@H]1C,-20.43
CC[C@@H]1CC[C@H](C1)C=C,-13.58
CC[C@@H]1CC=CC[C@@H]1C,-20.38
CC[C@@H]1CC=CC[C@H]1C,-20.57
CC[C@@H]1CCC[C@H]1C=C,-14.33
CC[C@@H]1CCC=C[C@@H]1C,-19.97
CC[C@@H]1CCC=C[C@H]1C,-20.38
CC[C@]1(C)CCC=CC1,-21.92
CC[C@H]1C=C[C@@H](C1)CC,-16.06
CC[C@H]1C=CC[C@@H](C1)C,-20.56
CC[C@H]1C=CC[C@H](C1)C,-21.53
CC[C@H]1C=CCC[C@@H]1C,-20.45
CC[C@H]1C=CCC[C@H]1C,-20.11
CC[C@H]1CC[C@@H](C=C1)C,-21.06
CC[C@H]1CC[C@H](C=C1)C,-20.49
CC[C@H]1CC[C@H](C1)C=C,-13.75
CC[C@H]1CC=C[C@@H](C1)C,-20.88
CC[C@H]1CC=C[C@H](C1)C,-21.50
CC[C@H]1CCC(=CC1)C,-23.37
CC[C@H]1CCC[C@H]1C=C,-12.14
CC[C@H]1CCC=C(C1)C,-23.41
CC[C@H]1CCCC(=C1)C,-22.43
CC1=C(C)C(CC1)(C)C,-26.21
CC1=C(C)CC(C1)(C)C,-26.42
CC1=C(C)CCC[C@H]1C,-24.09
CC1=C[C@@H]([C@H](CC1)C)C,-25.32
CC1=C[C@H]([C@H](CC1)C)C,-22.50
CC1=CC(CCC1)(C)C,-26.38
CC1=CC[C@H]([C@@H](C1)C)C,-25.57
CC1=CCC(CC1)(C)C,-27.01
CC1=CCCC(C1)(C)C,-27.06
CC1=CCCC[C@H]1CC,-21.63
CC1=CCCCC1(C)C,-24.78
CC1C[C@@H]2[C@@H](C1)CCC2,-22.74
Cc1cc(O)cc(c1)O,-72.95
Cc1ccc(c(c1)O)O,-73.62
CCC(=C)C1CCCC1,-14.11
CCC(=C1CCCC1)C,-18.45
CCC(C=C)(C=C)CC,2.24
CCC1(C=C)CCCC1,-13.17
CCC1(CC)CCC=C1,-16.74
CCC1=C(C)CCCC1,-22.98
CCC1=C(CC)CCC1,-20.15
CCc1ccc(o1)C=O,-53.55
CCCC1=C(C)CCC1,-20.58
CO[C@H]1C=CC=CC1=O,-34.18
COC1=CC=CCC1=O,-39.98
COc1ccc(cc1)O,-59.57
COc1cccc(c1)O,-60.86
COc1ccccc1O,-60.67
O=C[C@@H]1CCC(=O)C=C1,-55.77
O=C1O[C@H]2CC[C@@H]1C=C2,-64.03
O=CC=C=CC(=O)C=O,-33.10
O=CC=CC=C(C=O)C,-40.00
O=Cc1ccc(o1)C=O,-65.35
Oc1c(C)cccc1O,-74.66
Oc1ccc(c(c1)O)C,-72.90
Oc1cccc(c1C)O,-73.57
OCc1ccc(cc1)O,-65.52
OCc1ccccc1O,-69.11
OOCc1ccccc1,-6.79
[CH]1CCCCCCCC1,13.18
[CH2][C@H]1CC[C@@H](C1)C(C)C,8.32
[CH2][C@H]1CCCC(C1)(C)C,1.00
[CH2][C@H]1CCCCC[C@@H]1C,10.71
[CH2][C@H]1CCCCC[C@H]1C,11.78
[CH2][C@H]1CCCCC1(C)C,3.41
[CH2]C[C@@H](C(C)(C)C)C=C,18.54
[CH2]C1(C)CCCCCC1,9.84
[CH2]C1CCC(CC1)(C)C,0.90
[CH2]C1CCCCCCC1,16.04
[CH2]CC(CCC=C)(C)C,19.81
[CH2]CC(CCC=C)CC,23.49
[CH2]CC/C=C/C(C)(C)C,16.39
[CH2]CC[C@@H](C(C)C)C=C,20.45
[CH2]CC[C@@H](CC=C)CC,23.00
[CH2]CCC(=C)C(C)(C)C,17.99
[CH2]CCC(CC=C)(C)C,19.41
[CH2]CCC/C=C/C(C)C,19.35
[CH2]CCC/C=C\C(C)C,20.32
[CH2]CCC[C@H](C=C)CC,21.56
[CH2]CCCC(=C)C(C)C,19.54
[CH2]CCCC(C=C)(C)C,19.60
[CH2]CCCC/C(=C/C)/C,19.02
[CH2]CCCC/C(=C\C)/C,18.88
[CH2]CCCCC(=C)CC,20.60
[CH2]CCCCC/C=C/C,21.37
[CH2]CCCCC/C=C\C,22.45
[CH2]CCCCCC(=C)C,20.29
[CH2]CCCCCCC=C,24.08
C[C@@H]1[CH]C[C@H](C1)C(C)C,4.97
C[C@@H]1CC[C@@H]([CH]1)C(C)C,4.13
C[C@@H]1CCCC(C1)(C)[CH2],-2.88
C[C@@H]1CCCC[C](C1)C,2.45
C[C@@H]1CCCCC[C]1C,4.74
C[C@@H]1CCCCC1(C)[CH2],0.13
C[C@H]1CC[C@@H]([CH]1)C(C)C,3.56
C[C@H]1CCCC(C1)(C)[CH2],0.01
C[C@H]1CCCC[C](C1)C,3.15
C[C@H]1CCCCC[C]1C,4.14
C[C](C1(C)CCCC1)C,4.31
C[C](CCCC(=C)C)C,13.75
C[C]1C=CC(C=C1)(O)O,-45.51
C[C]1CCCC(C1)(C)C,-4.05
C[C]1CCCCCCC1,6.51
C[CH][C@@H]1CCCC[C@H]1C,0.92
C[CH][C@H]1CCCC[C@H]1C,1.99
C[CH]C1(C)CCCCC1,1.90
C[CH]C1CCCCCC1,9.86
C[CH]CCCCC(=C)C,17.27
C=CC[C@H](C(C)(C)C)[CH2],19.08
C=CC[C@H](C(C)C)C[CH2],21.44
C=CCC[C@@H](C(C)C)[CH2],21.38
C=CCC[CH]C(C)(C)C,16.72
C=CCCC[C@H](CC)[CH2],22.95
C=CCCC[CH]C(C)C,19.49
C=CCCCC([CH2])(C)C,19.96
CC([C@@H]1CC[CH][C@@H]1C)C,4.47
CC([C@@H]1CC[CH][C@H]1C)C,4.48
CC([C@@H]1CCC[C@H]1[CH2])C,8.62
CC([C@H]1CCC[C@H]1[CH2])C,8.71
CC([C]1CCC[C@H]1C)C,2.01
CC([C]1CCCC1)(C)C,-2.97
CC([C]1CCCCC1)C,-3.15
CC([CH]C1CCCC1)C,8.12
CC(C1([CH2])CCCC1)C,8.59
CC(C1(C)CCC[CH]1)C,4.99
CC(C1CC[CH]CC1)C,-0.82
CC(C1CCC[CH]C1)C,-0.98
CC(C1CCCC[CH]1)C,-1.28
CC[C@@H]1CC[C@H]([CH]C1)C,0.58
CC[C@@H]1CC[C@H](CC1)[CH2],3.70
CC[C@@H]1CC[C](C1)CC,3.86
CC[C@@H]1CC[CH][C@H](C1)C,2.86
CC[C@@H]1CCC[C@@H]([CH]1)C,1.34
CC[C@@H]1CCC[C@@H](C1)[CH2],3.71
CC[C@@H]1CCC[C@H]([CH]1)C,3.00
CC[C@@H]1CCC[C@H](C1)[CH2],4.59
CC[C@@H]1CCC[CH][C@H]1C,-0.94
CC[C@@H]1CCCC[C@H]1[CH2],4.86
CC[C@@H]1CCCC1(C)[CH2],3.55
CC[C@H]([C]1CCCC1)C,3.75
CC[C@H]1CC[CH][C@H](C1)C,-2.22
CC[C@H]1CCC[C]1CC,3.98
CC[C@H]1CCCC1(C)[CH2],7.45
CC[C]1CCC(CC1)C,-4.23
CC[C]1CCC[C@@H](C1)C,-4.34
CC[C]1CCCC[C@@H]1C,-3.38
CC[CH]C1(C)CCCC1,3.30
CC[CH]CCCCC=C,21.06
CC1=C[CH]C=CC1(O)O,-45.42
CC1=CC(C=C[CH]1)(O)O,-43.90
CC1CCCCC[CH]C1,8.45
CC1CCCCCC[CH]1,9.01
CCC[C]1CCCCC1,-2.08
CCC1([CH2])CCCCC1,4.16
CCC1(C)CCCC[CH]1,2.04
CCCC1([CH2])CCCC1,6.11
CCCC1CC[CH]CC1,-0.10
CCCC1CCC[CH]C1,-0.29
CO[C@H]1C=C[CH]C=C1O,-31.78
COC1(O)C=C[CH]C=C1,-30.80
COC1=C[C@@H](C=C[CH]1)O,-29.10
COC1=C[CH][C@H](C=C1)O,-29.23
COC1=C[CH]C=C[C@@H]1O,-29.46
COC1=C[CH]C=C[C@H]1O,-30.23
O[C@@H]1C=C[CH]C=C1CO,-35.58
OC[C]1C=CC(C=C1)O,-33.58
OC1=C[C@](C=C[CH]1)(C)O,-42.94
OC1=C[CH][C@@](C=C1)(C)O,-43.93
OC1=C[CH]C=C[C@@]1(C)O,-46.84
OCC1(O)C=C[CH]C=C1,-38.32
OOC1(C)C=C[CH]C=C1,18.08
C#Cc1ccccc1C#C,133.94
C[C@@H]1CC(C[C@@H]1C)(C)C,-47.33
C[C@@H]1CC(C[C@H]1C)(C)C,-49.55
C[C@@H]1CC[C@@H](C1(C)C)C,-48.62
C[C@@H]1CC[C@@H](C1)C(C)C,-45.67
C[C@@H]1CC[C@H](C1(C)C)C,-47.16
C[C@H]1CC[C@@H](C1)C(C)C,-45.46
c1ccc2c(c1)C#CC=C2,124.70
c1ccc2c(c1)C=C=C=C2,127.40
C1CCCCCCCC1,-27.38
CC#CC(C#C)(C#C)C#C,232.61
CC([C@H]1CCC[C@@H]1C)C,-45.32
CC([C@H]1CCC[C@H]1C)C,-44.85
CC(=C(C(C)(C)C)C)C,-27.76
CC(=C)CC1(C)COC1,-25.00
CC(=CC1(C)COC1)C,-24.74
CC(C1(C)CCCC1)C,-44.86
CC(C1CCCC1)(C)C,-45.27
CC/C(=C(/C(C)C)\C)/C,-31.84
CC/C(=C(\C(C)C)/C)/C,-32.03
CC[C@@]1(C)CCC[C@@H]1C,-45.78
CC[C@@H]1CC[C@@H](C1)CC,-43.86
CC[C@@H]1CC[C@@H](CC1)C,-48.55
CC[C@@H]1CC[C@H](CC1)C,-50.30
CC[C@@H]1CCC[C@@H](C1)C,-50.38
CC[C@@H]1CCC[C@@H]1CC,-42.24
CC[C@]1(C)CCC[C@@H]1C,-45.36
CC[C@H]1CC[C@@H](C1)CC,-43.65
CC[C@H]1CCC[C@@H](C1)C,-48.53
CC[C@H]1CCC[C@@H]1CC,-43.64
CC[C@H]1CCCC[C@@H]1C,-48.82
CC[C@H]1CCCC[C@H]1C,-47.79
CC[C@H]1CCCC1(C)C,-46.72
CC1(C)CCCC1(C)C,-47.95
CC1CCCCCCC1,-33.65
CCC(=C(CC)C)CC,-30.82
CCC[C@H]1CC[C@@H](C1)C,-43.62
CCC[C@H]1CC[C@H](C1)C,-43.85
CCC[C@H]1CCC[C@@H]1C,-43.91
CCC1(C)CCCCC1,-49.25
CCC1(CC)CCCC1,-43.22
CCCC(=C(C)C)CC,-31.05
CCCC1(C)CCCC1,-44.12
CCCCC(=C(C)C)C,-31.27
CCCCC1CCCC1,-41.30
O=Cc1oc(cc1O)C,-94.33
[C]1=CC=C2C(=CC=C2)C=C1,126.41
[C]1=Cc2c(C=C1)cccc2,95.05
[CH2][C@@]1(OO)OC(=C)C=C1,10.29
[O]Cc1oc(cc1O)C,-47.89
[O]OC(=O)c1ccco1,-32.00
C[C@@]1([O])C=C[C@@]2(O1)OC2,-29.91
C[C@@]1(O[O])OC(=C)C=C1,-5.37
C[C]1O[C@@H](C(=C1)O)C=O,-66.52
C1=C[C]=c2c(=C1)cccc2,94.95
C1=C[C]=C2C(=CC=C2)C=C1,126.37
C1=C=C/C=C\C#C/C=C\[CH]1,161.72
C1=CC=C2C(=[C]C=C2)C=C1,135.49
C1=CC=C2C(=C[C]=C2)C=C1,133.94
C1=CC=C2C(=CC=C2)C=[C]1,128.28
C1=Cc2c([C]=C1)cccc2,101.04
CC1=C[C@@H](C(=C)O1)O[O],0.73
CC1=C[C]=C(O1)COO,22.34
CC1=C[CH][C@@]2(O1)COO2,0.63
Cc1ccc(o1)CO[O],-11.68
O[C]1C=CC(C=C1)(O)O,-80.42
O=C1CO[C@@](C=C1)(C)[O],-54.57
O=C1OO[C@]21[CH]C=CO2,-27.24
OC1=C[CH]C=CC1(O)O,-81.68
OC1=CC(C=C[CH]1)(O)O,-78.64
OOC1(O)C=C[CH]C=C1,-18.56
C#C/C=C/c1ccccc1,90.59
C#C/C=C\c1ccccc1,91.38
C#CC(=C)c1ccccc1,91.58
C#CC=Cc1ccccc1,92.27
C/C=C/C(C#C)(C#C)C#C,187.63
C/C=C\C(C#C)(C#C)C#C,190.20
C[C@@H]1OC[C@@H]2[C@@H]1COC2,-69.51
C[C@@H]1OC[C@H]2[C@@H]1COC2,-81.32
C[C@]1(OO)OC(=C)C=C1,-41.96
C[C@H]1OC[C@@H]2[C@@H]1COC2,-70.49
C[C@H]1OC[C@H]2[C@@H]1COC2,-84.10
C\1=C\C=C=C[C@H]2C(=C2)\C=C1,164.82
C=C1C=Cc2c1cccc2,57.68
C1=C=C/C=C\C=C=C/C=C\1,138.30
C1=CC(=C1)c1ccccc1,120.20
C1=CC(=C2C=CC=C2)C=C1,88.36
c1ccc2c(c1)cccc2,35.83
c1ccc2-c(cc1)ccc2,69.10
CC([C@@H](C(C)(C)C)C)C,-58.35
CC(C(=O)C(C)(C)C)C,-81.79
CC(C(C(C)C)(C)C)C,-58.12
CC(C1OC1(C)C)(C)C,-58.97
CC(C1OCC1(C)C)C,-58.99
CC(CC(C)(C)C)(C)C,-59.80
CC(CC1(C)CO1)(C)C,-55.93
CC(CC1(C)COC1)C,-52.90
CC(CC1COC1)(C)C,-51.72
CC(CCC(C)(C)C)C,-61.90
CC[C@H](CC(C)(C)C)C,-59.41
CC1(C)OCC(C1)(C)C,-79.63
CC1=C[C@@H](C(=C)O1)OO,-33.63
CC1COC1C(C)(C)C,-59.11
CC1COCC(C1)(C)C,-76.94
CCC(=O)CC(=O)CC,-98.69
CCC(C(C)(C)C)(C)C,-58.78
CCC(CC)(CC)CC,-57.46
CCCC(=O)CC(=O)C,-97.79
CCCCC(=O)CC=O,-89.75
CCCCCCCCC,-54.85
OOC(=O)c1ccco1,-77.33
[C]#Cc1ccccc1CC,141.03
[CH]=C/C=C/c1ccccc1,108.85
[CH]=C/C=C\c1ccccc1,111.63
[CH]=Cc1ccc(cc1)C=C,111.04
[CH]=Cc1cccc(c1)C=C,111.24
[CH]=Cc1ccccc1C=C,112.62
[CH]1C=C[C@]23C(=C1)C=C[C@@H]3C2,88.60
[CH]1C=CC2(C=C1)C=CC=C2,96.10
[CH]1C=CC2=CCC=C2C=C1,79.28
[CH2][C@@]12C=CC=CC2=CC=C1,113.05
[CH2][C@@H]1C=CC=C2C1=CC=C2,109.16
[CH2][C@@H]1C=CC2=CC=CC2=C1,106.42
[CH2][C@H]1C=Cc2c1cccc2,81.05
[CH2]C1C=Cc2c1cccc2,88.77
[O]OC1(C)CCCCC1,-31.03
C#C[CH]c1ccc(cc1)C,92.41
C[C](c1ccccc1)C#C,93.16
C[C]1C=Cc2c1cccc2,62.43
C=C1C=CC2=C[CH]C=C[C@@H]12,86.86
C1[CH]C(=C1)c1ccccc1,99.73
C1=C[C@@H]([CH]1)c1ccccc1,101.56
C1=C[C@@H]2[C@]3(C=C1)[C@H]2C=C[CH]3,100.47
C1=C[C@@H]2[C@H]([CH]1)C12C=CC=C1,110.92
C1=C[C@H]2C[C@]32C(=CC=C3)[CH]1,90.18
C1=C[C](C=C1)C1=CCC=C1,91.65
C1=C[C](C1)c1ccccc1,92.35
C1=C[C]2C(=C1)[C@@H]1C[C@@H]1C=C2,90.98
C1=C[CH]C(=C2C=CC=C2)C1,87.52
C1=C[CH]C2=CC=C[C@H]2C=C1,84.70
C1=C[CH]c2c(C1)cccc2,59.93
C1=CC(C=C1)[C]1C=CC=C1,97.49
C1=CC(C=C1)C1=C[CH]C=C1,103.17
C1=CC=C2[C@@H](C=C1)C=C[CH]2,84.70
C1=CC=C2[C](C=C1)C=CC2,77.52
C1=CC=C2C(=CC1)C=C[CH]2,83.88
C1=CC1[CH]c1ccccc1,120.37
C1=CC2[C](C=C1)C=CC=C2,78.07
C1=CC2=C[C@H]3[C@@H](C=C2[CH]1)C3,89.73
C1=Cc2c([CH]C1)cccc2,64.56
C1=CCC2=CC=C[C]2C=C1,85.28
C1C=CC2=C[CH]C=C2C=C1,84.49
c1ccc(cc1)[CH]C1=CC1,109.96
c1ccc2c(c1)[C@H]1C[C@H]1[CH]2,76.68
CC#C[C](C#CC)C#CC,157.90
CC1=Cc2c([CH]1)cccc2,59.95
Cc1ccc(cc1)C1=C[CH]1,126.12
CCc1ccc(cc1)C#[C],141.65
CCc1cccc(c1)C#[C],142.38
OOC1(C)CC[CH]CC1,-16.37
OOC1(C)CCC[CH]C1,-15.99
C=CC=Cc1ccccc1,49.42
C=CCC(CC=O)OO,-52.73
C=CCCC(C=O)OO,-50.79
C=CCCCC(OO)C,-39.18
C1=CC(C=C1)C1C=CC=C1,73.69
C1=CC=C(C1)C1C=CC=C1,71.73
C1=Cc2c(CC1)cccc2,30.39
CC(=O)C(OO)CC=C,-58.36
CC(=O)CC(C=C)OO,-58.74
CC(C(=O)C=CC)OO,-62.15
CC(C(=O)CC=C)OO,-57.07
CC(C=CCC)COO,-37.84
CC(COO)CC=CC,-38.94
CC(OO)CC(=O)C=C,-61.00
CC(OO)CC=CCC,-40.23
CC(OO)CCC(=C)C,-41.95
CC=C(CC(C)C)OO,-41.43
CC=CC(=O)CCOO,-59.68
CC=CC(C(=O)C)OO,-59.69
CC=CC(C(C)C)OO,-42.11
CC=CCC(=O)COO,-55.76
CC=CCC(C=O)OO,-52.17
CC=CCC(OO)CC,-40.14
CC=CCCC(OO)C,-41.01
CC1=Cc2c(C1)cccc2,29.91
CC1C=Cc2c1cccc2,32.15
CCC(=CC(C)C)OO,-41.12
CCC(=O)C(C=C)OO,-56.79
CCC(C(=O)C=C)OO,-58.07
CCC(C=C(C)C)OO,-43.35
CCC(CC(=C)C)OO,-42.61
CCC(OO)CCC=C,-38.41
CCC=C(C(C)C)OO,-40.02
CCC=CC(=O)COO,-57.50
CCC=CC(C=O)OO,-50.85
CCC=CC(OO)(C)C,-43.26
CCC=CC(OO)CC,-39.57
CCC=CCCCOO,-36.53
CCCC(=C(C)C)OO,-42.64
CCCC(C(=C)C)OO,-40.71
CCCC(C=CC)OO,-39.49
CCCC(CC=C)OO,-37.42
CCCC=C(COO)C,-37.54
CCCC=CC(OO)C,-39.08
CCCC=CCCOO,-35.25
CCCCC(=C)COO,-35.38
CCCCC(C=C)OO,-36.37
CCCCC=CCOO,-34.56
O=C1C=Cc2c1cccc2,15.95
O=CCC(C=CC)OO,-52.14
O=CCCC(C=C)OO,-54.47
OOC(=C)CCC(C)C,-41.89
OOC(=CCC(C)C)C,-42.18
OOC(C(=C)C)C(C)C,-43.01
OOC(C(C)C)CC=C,-39.61
OOC(C=CC(C)C)C,-41.40
OOC(CC(C)C)C=C,-38.66
OOC(CC=C(C)C)C,-43.06
OOC(CC=CC)(C)C,-45.35
OOC(CCC=C)(C)C,-43.14
OOC=CCCC(C)C,-36.76
OOC1C(=O)CCC1=O,-85.65
OOC1CC(=O)C(=O)C1,-85.59
OOC1CC(=O)CC1=O,-89.96
OOC1CCC(=O)C1=O,-81.98
OOC1CCC(=O)CC1,-77.54
OOC1CCCC(=O)C1,-77.93
OOC1CCCCC1=O,-77.42
OOCC(=C)CC(C)C,-38.59
OOCC(=CC(C)C)C,-39.81
OOCC(=O)CCC=C,-53.55
OOCC(C=C(C)C)C,-40.75
OOCC(C=CC)(C)C,-40.53
OOCC(CCC=C)C,-36.99
OOCC=CCC(C)C,-36.29
OOCCC(=O)CC=C,-55.39
OOCCC=CC(C)C,-37.28
OOCCCC(=O)C=C,-59.32
OOCCCC=C(C)C,-40.40
OOCCCCC(=C)C,-39.07
OOCCCCC=CC,-37.67
[CH]1C=C[C@H](C=C1C#C)C=O,81.38
[CH]1CCc2c(C1)cccc2,54.95
[O]C1C=Cc2c1cccc2,64.46
C#C[C]1C=CC=C[C@H]1C=O,77.67
C=Cc1ccc(cc1)[C]=O,45.50
C=Cc1cccc(c1)[C]=O,43.66
C1C[CH]c2c(C1)cccc2,42.19
O=[C]c1ccccc1C=C,44.66
O=CC1C=C[C](C=C1)C#C,76.93
C=Cc1ccc(cc1)C=O,4.03
C=Cc1cccc(c1)C=O,4.12
CC(C(=O)C)CCOO,-92.11
CC(C(=O)CC)COO,-88.16
CC(C(=O)CCC)OO,-88.67
CC(C(=O)COO)CC,-85.85
CC(C(C=O)C)COO,-84.26
CC(C(OO)C)CC=O,-86.99
CC(C=O)(CC)COO,-82.73
CC(C=O)(OO)CCC,-85.52
CC(C1(C)CO1)COO,-64.10
CC(C1(CC)CO1)OO,-67.46
CC(C1CC(O1)C)OO,-70.56
CC(C1CCO1)COO,-64.46
CC(C1CO1)(OO)CC,-65.91
CC(C1CO1)CCOO,-60.00
CC(C1COC1C)OO,-64.13
CC(C1OC1C)COO,-64.95
CC(C1OC1CC)OO,-65.23
CC(C1OCC1C)OO,-64.62
CC(OO)(CC)CC=O,-87.56
CC(OO)CC(=O)CC,-91.51
CC(OO)CC1(C)CO1,-67.74
CC(OO)CC1CCO1,-65.88
CC(OO)CC1OC1C,-68.38
CC(OO)CCC(=O)C,-94.37
CC(OO)CCC1CO1,-62.68
CC=CC(=O)OCOO,-106.45
CC1(CC)OC1COO,-65.30
CC1(CC)OCC1OO,-67.77
CC1(CCC)OC1OO,-69.47
CC1(CCOC1C)OO,-85.42
CC1(CCOO)CCO1,-68.74
CC1(CCOO)OC1C,-68.73
CC1(COC1CC)OO,-66.88
CC1(COCC1C)OO,-82.79
CC1(COO)CC(O1)C,-73.39
CC1(COO)COC1C,-65.09
CC1(COO)OC1CC,-67.16
CC1(COO)OCC1C,-68.63
CC1C(COO)OC1C,-67.26
CC1CC(COC1)OO,-82.91
CC1CC(O1)CCOO,-68.21
CC1CC(OC1)COO,-80.23
CC1CCC(O1)COO,-83.43
CC1COC1CCOO,-63.33
CC1COCC1COO,-78.84
CC1OCC1CCOO,-60.40
CC1OCCC1COO,-81.10
CCC(=O)C(OO)(C)C,-93.41
CCC(=O)C(OO)CC,-88.68
CCC(C(=O)C)(OO)C,-93.06
CCC(C(C=O)C)OO,-84.65
CCC(C(C=O)OO)C,-82.23
CCC(C(OO)C)C=O,-84.56
CCC(C=O)(OO)CC,-84.98
CCC(C=O)CCOO,-83.20
CCC(C1(C)CO1)OO,-67.35
CCC(C1CCO1)OO,-64.64
CCC(C1CO1)COO,-58.13
CCC(C1COC1)OO,-60.28
CCC(C1OC1C)OO,-66.75
CCC(CC(=O)C)OO,-91.46
CCC(CC(C)C)OO,-70.06
CCC(OO)CC1CO1,-63.12
CCC(OO)CCC=O,-86.49
CCC1(CCOO)CO1,-64.83
CCC1(COO)CCO1,-66.96
CCC1(COO)COC1,-59.42
CCC1(OO)COC1C,-67.44
CCC1(OO)COCC1,-81.08
CCC1CC(O1)COO,-66.06
CCC1COC1COO,-61.77
CCC1COCC1OO,-77.78
CCC1OC(C1OO)C,-67.08
CCC1OC1CCOO,-63.85
CCC1OCC(C1)OO,-81.13
CCC1OCC1COO,-59.92
CCC1OCCC1OO,-81.40
CCCC(=O)CCOO,-87.24
CCCC(C(=O)C)OO,-88.92
CCCC(C(C)C)OO,-69.17
CCCC(C1CO1)OO,-61.08
CCCC(CC=O)OO,-83.07
CCCC(CCC)OO,-67.84
CCCC(COO)C=O,-79.98
CCCC1(OO)COC1,-61.65
CCCC1OC1COO,-61.60
CCCC1OCC1OO,-61.26
CCCCC(=O)COO,-84.53
CCCCC(C=O)OO,-80.26
CCCCC(COO)C,-65.61
CCCCC(OO)(C)C,-73.23
CCCCC(OO)CC,-67.87
CCCCCC(OO)C,-67.91
CCCCCCCOO,-63.46
O=C/C=C/c1ccccc1,3.60
O=C/C=C\c1ccccc1,7.18
O=C1CCc2c1cccc2,-14.94
O=CC(C(OO)(C)C)C,-88.93
O=Cc1ccccc1C=C,6.44
O=CCCCC(OO)C,-85.80
OC1C=Cc2c1cccc2,2.94
OCC(C(=C)C=O)OO,-87.72
OOC(C(=O)C(C)C)C,-90.08
OOC(C(=O)C)C(C)C,-90.76
